 


  
  

NCAA Men's Basketball
Division IWon-Lost Percentage
Through Games 03/11/2020


"Rank","Name","W","L","Pct"
"","Cleveland St.","32","11-21","2053","64.2"
"327","Stetson","33","16-17","2103","63.7"
"328","Navy","30","14-16","1908","63.6"
"329","NJIT","30","9-21","1904","63.5"
"330","California","32","14-18","2023","63.2"
"331","Central Conn. St.","31","4-27","1959","63.2"
"332","Sacramento St.","30","16-14","1895","63.2"
"333","La.-Monroe","29","9-20","1831","63.1"
"334","Texas A&M","30","16-14","1894","63.1"
"335","Wyoming","33","9-24","2070","62.7"
"336","South Fla.","31","14-17","1943","62.7"
"337","Southern Ill.","32","16-16","2002","62.6"
"338","Manhattan","31","13-18","1924","62.1"
"339","FGCU","32","10-22","1979","61.8"
"340","Alabama A&M","30","8-22","1845","61.5"
"341","Maine","31","9-22","1904","61.4"
"342","Chicago St.","29","4-25","1781","61.4"
"343","Alabama St.","32","8-24","1965","61.4"
"344","Marist","30","7-23","1816","60.5"
"345","Fordham","31","9-22","1816","58.6"
"346","Fairfield","32","12-20","1857","58.0"
"347","UMES","32","5-27","1841","57.5"
"348","Virginia","30","23-7","1711","57.0"
"349","Kennesaw St.","29","1-28","1602","55.2"
"350","Ark.-Pine Bluff","30","4-26","1615","53.8"
Reclassifying
"NR","California Baptist","31","21-10","2465","79.5"
"NR","North Ala.","30","13-17","2062","68.7"
"NR","Merrimack","31","20-11","1948","62.8"

NCAA Men's Basketball
Division IScoring Defense
Through Games 03/11/2020


"Rank","Name","GM","W-L","OPP PTS","OPP PPG"
"1","Virginia","30","23-7","1571","52.4"
"2","Liberty","34","30-4","1830","53.8"
"3","San Diego St.","32","30-2","1901","59.4"
"4","Vermont","33","26-7","1963","59.5"
"5","Sacramento St.","30","16-14","1791","59.7"
"6","New Mexico St.","31","25-6","1852","59.7"
"7","Baylor","30","26-4","1804","60.1"
"8","UC Riverside","32","17-15","1939","60.6"
"9","Kansas","31","28-3","1882","60.7"
"10","Fordham","31","9-22","1913","61.7"
"11","Butler","31","22-9","1926","62.1"
"","Houston","31","23-8","1926","62.1"
"13","Wisconsin","31","21-10","1927","62.2"
"14","Southern Ill.","32","16-16","1991","62.2"
"15","West Virginia","31","21-10","1935","62.4"
"16","Stanford","32","20-12","2000","62.5"
"17","Ball St.","31","18-13","1938","62.5"
"18","Rutgers","31","20-11","1942","62.6"
"","Purdue","31","16-15","1942","62.6"
"20","South Fla.","31","14-17","1944","62.7"
"21","Loyola Chicago","32","21-11","2007","62.7"
"22","Northern Colo.","31","22-9","1945","62.7"
"23","Fairfield","32","12-20","2012","62.9"
"24","Ohio St.","31","21-10","1951","62.9"
"25","ETSU","34","30-4","2146","63.1"
"26","UNC Greensboro","32","23-9","2020","63.1"
"27","Texas","31","19-12","1962","63.3"
"","North Texas","31","20-11","1962","63.3"
"29","Tulsa","31","21-10","1969","63.5"
"","Texas Tech","31","18-13","1969","63.5"
"31","Louisiana Tech","30","22-8","1910","63.7"
"32","Louisville","31","24-7","1974","63.7"
"33","Wichita St.","31","23-8","1977","63.8"
"34","Eastern Mich.","32","16-16","2050","64.1"
"35","Utah St.","34","26-8","2179","64.1"
"36","Saint Peter's","30","18-12","1923","64.1"
"37","Clemson","31","16-15","1988","64.1"
"38","Navy","30","14-16","1924","64.1"
"39","Tennessee","31","17-14","1990","64.2"
"40","Manhattan","31","13-18","1991","64.2"
"41","Colorado","32","21-11","2057","64.3"
"42","Texas St.","32","21-11","2058","64.3"
"43","Northern Ill.","31","18-13","1998","64.5"
"44","Maryland","31","24-7","1999","64.5"
"45","Pacific","33","23-10","2128","64.5"
"46","Dayton","31","29-2","2000","64.5"
"47","Dartmouth","29","12-17","1872","64.6"
"48","Murray St.","32","23-9","2070","64.7"
"49","UNI","31","25-6","2006","64.7"
"50","Charlotte","29","16-13","1877","64.7"
"51","Michigan St.","31","22-9","2007","64.7"
"52","Norfolk St.","31","16-15","2012","64.9"
"","Memphis","31","21-10","2012","64.9"
"54","Kansas St.","32","11-21","2079","65.0"
"","TCU","32","16-16","2079","65.0"
"56","Yale","30","23-7","1954","65.1"
"57","VCU","31","18-13","2020","65.2"
"","Saint Louis","31","23-8","2020","65.2"
"","Missouri","31","15-16","2020","65.2"
"60","Texas A&M","30","16-14","1955","65.2"
"61","UC Irvine","32","21-11","2087","65.2"
"62","UAB","32","19-13","2088","65.3"
"63","Northern Ky.","32","23-9","2089","65.3"
"64","Illinois","31","21-10","2024","65.3"
"","Abilene Christian","31","20-11","2024","65.3"
"66","Arizona","32","21-11","2090","65.3"
"67","Old Dominion","32","13-19","2099","65.6"
"68","Marist","30","7-23","1970","65.7"
"","Stetson","33","16-17","2167","65.7"
"70","Florida St.","31","26-5","2037","65.7"
"71","Pittsburgh","33","16-17","2169","65.7"
"72","Stony Brook","33","20-13","2172","65.8"
"73","UMKC","30","16-14","1976","65.9"
"74","Bradley","34","23-11","2240","65.9"
"75","N.C. Central","31","18-13","2045","66.0"
"76","Southern California","31","22-9","2046","66.0"
"77","Florida","31","19-12","2047","66.0"
"78","Oklahoma St.","32","18-14","2115","66.1"
"","Radford","32","21-11","2115","66.1"
"80","Kentucky","31","25-6","2049","66.1"
"81","UTEP","32","17-15","2116","66.1"
"82","North Dakota St.","33","25-8","2183","66.2"
"83","Providence","31","19-12","2051","66.2"
"84","UC Santa Barbara","31","21-10","2054","66.3"
"85","Minnesota","31","15-16","2055","66.3"
"86","Southern Utah","32","17-15","2122","66.3"
"","FGCU","32","10-22","2122","66.3"
"88","New Hampshire","30","15-15","1990","66.3"
"89","Furman","32","25-7","2123","66.3"
"90","Villanova","31","24-7","2058","66.4"
"91","Northeastern","33","17-16","2191","66.4"
"92","Towson","32","19-13","2125","66.4"
"93","Georgia Tech","31","17-14","2059","66.4"
"94","Duquesne","30","21-9","1993","66.4"
"95","Washington","32","15-17","2126","66.4"
"96","Harvard","29","21-8","1928","66.5"
"97","Virginia Tech","32","16-16","2128","66.5"
"98","Akron","31","24-7","2062","66.5"
"99","Campbell","31","15-16","2065","66.6"
"100","Mt. St. Mary's","32","11-21","2132","66.6"
"101","Jacksonville","32","14-18","2133","66.7"
"102","Indiana","32","20-12","2135","66.7"
"103","Boston U.","34","21-13","2269","66.7"
"104","Oregon","31","24-7","2069","66.7"
"105","Hartford","33","18-15","2203","66.8"
"106","Richmond","31","24-7","2070","66.8"
"107","Indiana St.","30","18-12","2004","66.8"
"108","St. Bonaventure","31","19-12","2073","66.9"
"109","UMBC","33","16-17","2207","66.9"
"110","Saint Mary's (CA)","34","26-8","2276","66.9"
"111","Montana St.","31","16-15","2076","67.0"
"112","Southern U.","31","17-15","2077","67.0"
"","SFA","31","28-3","2077","67.0"
"114","UConn","31","19-12","2078","67.0"
"115","Robert Morris","34","20-14","2280","67.1"
"116","UCLA","31","19-12","2079","67.1"
"117","Cincinnati","30","20-10","2014","67.1"
"118","Hawaii","30","17-13","2016","67.2"
"119","Appalachian St.","33","18-15","2222","67.3"
"120","Oklahoma","31","19-12","2089","67.4"
"121","Jackson St.","32","15-17","2157","67.4"
"122","La.-Monroe","29","9-20","1956","67.4"
"123","South Alabama","31","20-11","2092","67.5"
"124","Davidson","30","16-14","2025","67.5"
"125","Xavier","32","19-13","2162","67.6"
"126","Oregon St.","31","18-13","2097","67.6"
"","CSU Bakersfield","31","12-19","2097","67.6"
"128","NJIT","30","9-21","2030","67.7"
"129","Siena","30","20-10","2031","67.7"
"130","Drake","34","20-14","2302","67.7"
"131","George Mason","32","17-15","2168","67.8"
"","LMU (CA)","32","11-21","2168","67.8"
"133","Missouri St.","33","16-17","2238","67.8"
"134","Gonzaga","33","31-2","2239","67.8"
"135","Temple","31","14-17","2104","67.9"
"136","UCF","30","16-14","2037","67.9"
"","Seton Hall","30","21-9","2037","67.9"
"138","Belmont","33","26-7","2241","67.9"
"139","Duke","31","25-6","2107","68.0"
"140","Maine","31","9-22","2109","68.0"
"","Col. of Charleston","31","17-14","2109","68.0"
"142","Colgate","34","25-9","2315","68.1"
"143","Mississippi St.","31","20-11","2112","68.1"
"144","Penn St.","31","21-10","2114","68.2"
"145","Michigan","31","19-12","2116","68.3"
"146","Ark.-Pine Bluff","30","4-26","2049","68.3"
"147","Prairie View","32","19-13","2186","68.3"
"148","Grambling","32","17-15","2188","68.4"
"","BYU","32","24-8","2188","68.4"
"150","UT Arlington","32","14-18","2189","68.4"
"151","Hofstra","34","26-8","2326","68.4"
"152","Albany (NY)","32","14-18","2190","68.4"
"153","Montana","31","18-13","2122","68.5"
"154","SMU","30","19-11","2054","68.5"
"155","Ohio","32","17-15","2192","68.5"
"156","Chattanooga","33","20-13","2261","68.5"
"157","Ole Miss","32","15-17","2193","68.5"
"158","Wofford","35","19-16","2399","68.5"
"159","Longwood","32","14-18","2195","68.6"
"","Notre Dame","32","20-12","2195","68.6"
"161","Brown","27","15-12","1854","68.7"
"162","A&M-Corpus Christi","32","14-18","2199","68.7"
"163","UIC","35","18-17","2407","68.8"
"164","San Francisco","34","22-12","2339","68.8"
"165","Lafayette","31","19-12","2133","68.8"
"166","Rhode Island","30","21-9","2066","68.9"
"167","Fresno St.","30","11-19","2068","68.9"
"168","William & Mary","32","21-11","2208","69.0"
"169","California","32","14-18","2210","69.1"
"170","Princeton","27","14-13","1866","69.1"
"171","Nicholls St.","31","21-10","2144","69.2"
"172","Eastern Ill.","32","17-15","2214","69.2"
"173","Syracuse","32","18-14","2216","69.3"
"174","Jacksonville St.","32","13-19","2218","69.3"
"175","Rider","30","18-12","2080","69.3"
"176","Northern Ariz.","30","16-14","2081","69.4"
"177","Little Rock","31","21-10","2152","69.4"
"178","Sacred Heart","33","20-13","2291","69.4"
"179","Fla. Atlantic","32","17-15","2222","69.4"
"180","Boise St.","32","20-12","2223","69.5"
"","Bryant","32","15-17","2223","69.5"
"182","American","30","16-14","2085","69.5"
"183","South Carolina","31","18-13","2156","69.5"
"184","Lamar University","32","17-15","2227","69.6"
"185","Arkansas","32","20-12","2228","69.6"
"186","Washington St.","32","16-16","2229","69.7"
"187","NC State","32","20-12","2231","69.7"
"188","Oakland","33","14-19","2301","69.7"
"189","Creighton","31","24-7","2162","69.7"
"190","La Salle","30","15-15","2098","69.9"
"191","Wyoming","33","9-24","2308","69.9"
"192","Morehead St.","32","13-19","2240","70.0"
"193","Kent St.","32","20-12","2241","70.0"
"194","Illinois St.","31","10-21","2171","70.0"
"195","UNLV","32","17-15","2242","70.1"
"196","Northwestern","31","8-23","2172","70.1"
"197","George Washington","32","12-20","2243","70.1"
"198","Toledo","32","17-15","2244","70.1"
"199","Mercer","32","17-15","2247","70.2"
"200","Purdue Fort Wayne","33","14-19","2320","70.3"
"201","Utah","31","16-15","2180","70.3"
"202","Auburn","31","25-6","2182","70.4"
"203","Drexel","33","14-19","2323","70.4"
"204","Arizona St.","31","20-11","2184","70.5"
"205","South Dakota St.","32","22-10","2256","70.5"
"206","Monmouth","31","18-13","2188","70.6"
"207","Penn","27","16-11","1906","70.6"
"208","Boston College","32","13-19","2260","70.6"
"209","Lipscomb","32","16-16","2261","70.7"
"210","Delaware","33","22-11","2332","70.7"
"","Ga. Southern","33","20-13","2332","70.7"
"212","Quinnipiac","30","15-15","2122","70.7"
"213","Wright St.","32","25-7","2264","70.8"
"214","Canisius","32","12-20","2265","70.8"
"215","Cornell","27","7-20","1912","70.8"
"216","Iona","29","12-17","2055","70.9"
"217","Morgan St.","31","15-16","2197","70.9"
"218","Tulane","30","12-18","2128","70.9"
"219","Gardner-Webb","32","16-16","2272","71.0"
"220","Bucknell","34","14-20","2415","71.0"
"221","Alabama St.","32","8-24","2273","71.0"
"222","Utah Valley","30","11-19","2131","71.0"
"223","Tennessee St.","33","18-15","2345","71.1"
"224","DePaul","32","16-16","2274","71.1"
"225","VMI","33","9-24","2346","71.1"
"226","Miami (OH)","32","13-19","2275","71.1"
"227","UMES","32","5-27","2278","71.2"
"228","Massachusetts","31","14-17","2207","71.2"
"229","Youngstown St.","33","18-15","2351","71.2"
"230","Weber St.","32","12-20","2280","71.3"
"231","Valparaiso","35","19-16","2494","71.3"
"232","Cal St. Fullerton","31","11-20","2213","71.4"
"233","UTRGV","30","14-16","2143","71.4"
"234","UC Davis","32","14-18","2286","71.4"
"235","Austin Peay","33","21-12","2359","71.5"
"236","Winthrop","34","24-10","2431","71.5"
"237","Alabama A&M","30","8-22","2146","71.5"
"238","St. John's (NY)","32","17-15","2290","71.6"
"239","St. Francis Brooklyn","31","13-18","2220","71.6"
"240","Marquette","30","18-12","2149","71.6"
"241","Santa Clara","33","20-13","2365","71.7"
"242","UNCW","32","10-22","2294","71.7"
"243","Elon","34","13-21","2438","71.7"
"244","Saint Francis (PA)","32","22-10","2298","71.8"
"","Cleveland St.","32","11-21","2298","71.8"
"246","Arkansas St.","32","16-16","2301","71.9"
"247","Western Ky.","30","20-10","2160","72.0"
"","Charleston So.","32","14-18","2304","72.0"
"249","N.C. A&T","32","17-15","2305","72.0"
"250","Army West Point","30","15-15","2161","72.0"
"251","Western Mich.","32","13-19","2306","72.1"
"252","Colorado St.","32","20-12","2307","72.1"
"253","Portland","32","9-23","2309","72.2"
"254","East Carolina","31","11-20","2238","72.2"
"255","Georgia St.","32","19-13","2311","72.2"
"256","Bethune-Cookman","30","16-14","2167","72.2"
"257","Nevada","31","19-12","2241","72.3"
"","Tennessee Tech","31","9-22","2241","72.3"
"","Iowa","31","20-11","2241","72.3"
"260","Southern Miss.","31","9-22","2242","72.3"
"261","Niagara","32","12-20","2316","72.4"
"262","Sam Houston St.","31","18-13","2245","72.4"
"263","San Diego","32","9-23","2319","72.5"
"","FIU","32","19-13","2319","72.5"
"265","Milwaukee","31","12-19","2252","72.6"
"266","Columbia","30","6-24","2181","72.7"
"267","Seattle U","29","14-15","2110","72.8"
"268","Idaho","32","8-24","2329","72.8"
"269","Eastern Wash.","31","23-8","2257","72.8"
"270","North Carolina","33","14-19","2403","72.8"
"271","Bowling Green","31","21-10","2259","72.9"
"272","SIUE","31","8-23","2261","72.9"
"273","Iowa St.","32","12-20","2335","73.0"
"274","Grand Canyon","30","13-17","2191","73.0"
"275","Oral Roberts","31","17-14","2265","73.1"
"276","Marshall","32","17-15","2339","73.1"
"","Lehigh","32","11-21","2339","73.1"
"278","Alcorn","30","15-15","2196","73.2"
"279","North Florida","33","21-12","2416","73.2"
"280","Miami (FL)","31","15-16","2270","73.2"
"281","LSU","31","21-10","2271","73.3"
"282","Idaho St.","30","8-22","2198","73.3"
"283","Presbyterian","32","10-22","2346","73.3"
"284","Troy","31","9-22","2276","73.4"
"285","Florida A&M","27","12-15","1984","73.5"
"286","Georgetown","32","15-17","2364","73.9"
"287","Incarnate Word","31","9-22","2292","73.9"
"288","Evansville","32","9-23","2368","74.0"
"289","Coppin St.","31","11-20","2298","74.1"
"290","South Dakota","32","20-12","2374","74.2"
"291","Rice","32","15-17","2375","74.2"
"292","Southeast Mo. St.","31","7-24","2307","74.4"
"293","Fairleigh Dickinson","30","11-19","2236","74.5"
"294","USC Upstate","33","13-20","2460","74.5"
"295","Air Force","32","12-20","2386","74.6"
"296","McNeese","32","15-17","2390","74.7"
"297","Western Caro.","31","19-12","2317","74.7"
"298","North Dakota","33","15-18","2467","74.8"
"299","UNC Asheville","31","15-16","2318","74.8"
"300","Loyola Maryland","32","15-17","2394","74.8"
"301","Wake Forest","31","13-18","2321","74.9"
"302","High Point","32","9-23","2396","74.9"
"303","Cal Poly","30","7-23","2248","74.9"
"304","Vanderbilt","32","11-21","2399","75.0"
"305","Long Beach St.","32","11-21","2404","75.1"
"306","South Carolina St.","29","11-18","2180","75.2"
"307","Kennesaw St.","29","1-28","2181","75.2"
"308","Middle Tenn.","31","8-23","2332","75.2"
"309","New Mexico","33","19-14","2483","75.2"
"310","Portland St.","32","18-14","2412","75.4"
"311","Eastern Ky.","33","16-17","2488","75.4"
"312","Georgia","32","16-16","2418","75.6"
"313","Northwestern St.","30","15-15","2270","75.7"
"314","Buffalo","32","20-12","2425","75.8"
"315","Texas Southern","32","16-16","2431","76.0"
"316","UMass Lowell","32","13-19","2433","76.0"
"317","Denver","31","7-24","2360","76.1"
"318","Louisiana","33","14-19","2514","76.2"
"319","Wagner","29","8-21","2210","76.2"
"320","Coastal Caro.","33","16-17","2518","76.3"
"321","James Madison","30","9-21","2296","76.5"
"322","Binghamton","29","10-19","2221","76.6"
"323","Central Mich.","32","14-18","2454","76.7"
"324","LIU Brooklyn","33","15-18","2534","76.8"
"325","Omaha","32","16-16","2461","76.9"
"326","UTSA","32","13-19","2465","77.0"
"327","Pepperdine","32","16-16","2466","77.1"
"328","Central Conn. St.","31","4-27","2396","77.3"
"329","New Orleans","30","9-21","2323","77.4"
"330","Nebraska","32","7-25","2499","78.1"
"331","Detroit Mercy","31","8-23","2422","78.1"
"332","Southeastern La.","31","8-23","2429","78.4"
"333","Alabama","31","16-15","2449","79.0"
"","CSUN","32","15-17","2528","79.0"
"335","Hampton","34","15-19","2693","79.2"
"336","Holy Cross","32","3-29","2537","79.3"
"337","Saint Joseph's","32","6-26","2543","79.5"
"338","Green Bay","33","17-16","2643","80.1"
"339","IUPUI","32","7-25","2564","80.1"
"340","The Citadel","30","6-24","2433","81.1"
"341","Howard","33","4-29","2682","81.3"
"342","San Jose St.","31","7-24","2523","81.4"
"343","Western Ill.","26","5-21","2126","81.8"
"344","Chicago St.","29","4-25","2372","81.8"
"345","UT Martin","29","9-20","2382","82.1"
"346","Samford","33","10-23","2711","82.2"
"347","Central Ark.","31","10-21","2553","82.4"
"348","Delaware St.","32","6-26","2655","83.0"
"349","Mississippi Val.","30","3-27","2690","89.7"
"350","Houston Baptist","29","4-25","2723","93.9"
Reclassifying
"NR","Merrimack","31","20-11","1864","60.1"
"NR","North Ala.","30","13-17","2092","69.7"
"NR","California Baptist","31","21-10","2170","70.0"

NCAA Men's Basketball
Division IScoring Margin
Through Games 03/11/2020


"Rank","Name","GM","W-L","PTS","PPG","OPP PTS","OPP PPG","SCR MAR"
"1","Gonzaga","33","31-2","2885","87.4","2239","67.8","19.6"
"2","Dayton","31","29-2","2480","80.0","2000","64.5","15.5"
"3","San Diego St.","32","30-2","2395","74.8","1901","59.4","15.4"
"4","Liberty","34","30-4","2332","68.6","1830","53.8","14.8"
"5","Duke","31","25-6","2558","82.5","2107","68.0","14.5"
"6","Kansas","31","28-3","2312","74.6","1882","60.7","13.9"
"7","SFA","31","28-3","2499","80.6","2077","67.0","13.6"
"8","ETSU","34","30-4","2593","76.3","2146","63.1","13.1"
"9","Utah St.","34","26-8","2600","76.5","2179","64.1","12.4"
"10","Vermont","33","26-7","2361","71.5","1963","59.5","12.1"
"11","Belmont","33","26-7","2627","79.6","2241","67.9","11.7"
"12","New Mexico St.","31","25-6","2214","71.4","1852","59.7","11.7"
"13","Northern Colo.","31","22-9","2303","74.3","1945","62.7","11.5"
"14","BYU","32","24-8","2548","79.6","2188","68.4","11.3"
"15","Yale","30","23-7","2289","76.3","1954","65.1","11.2"
"16","Michigan St.","31","22-9","2353","75.9","2007","64.7","11.2"
"17","Arizona","32","21-11","2445","76.4","2090","65.3","11.1"
"18","UNC Greensboro","32","23-9","2372","74.1","2020","63.1","11.0"
"","Baylor","30","26-4","2134","71.1","1804","60.1","11.0"
